token_id,enterer,utterance_id,irrel,embed,compar,neg_pres,neg_even,sent_neg,position,focus,likely,comment,embed_assoc,part_of_speech.u,stem.u,speaker_id,utterance_order,transcript_id,gloss,num_tokens,stem.t,part_of_speech.t,speaker_code,speaker_name,speaker_role,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,num_morphemes,corpus_name
8637899,Yadav,2230276,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3660,1322,5724,how about if we cut that so it's even,9,how about if we cut that so it even,adv:int adv conj pro:sub v pro:dem adv pro:per adv,MOT,Mother,Mother,1410.125,Naima,female,declarative,NA,NA,NA,11,Providence
8638743,Yadav,2230512,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,1091,5735,this one I don't even know what that is I'm just gonna drop it xxx,15,this one I do even know what that be I just go to drop it,pro:dem pro:indef pro:sub mod adv v pro:int pro:dem cop pro:sub adv part inf v pro:per,MOT,Mother,Mother,582.3125,Violet,female,self interruption,NA,NA,NA,19,Providence
8640002,Yadav,2230863,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,317,5751,that's not that's not even a real that's not a real crayon,12,that not that not even a real that not a real crayon,pro:dem neg pro:dem neg adv det:art adj pro:dem neg det:art adj n,MOT,Mother,Mother,833.8125,Violet,female,declarative,776.215,771.018,s,15,Providence
8646628,Yadav,2232608,0,0,0,No,N/A,No,Post-Subject,Verb,Most-likely,without,0,adv,even,3673,1073,5740,without even looking at xxx,5,without even look at,prep adv part prep,BRO,Brother,Brother,664.1875,Violet,female,interruption,NA,NA,NA,5,Providence
8648990,Yadav,2233261,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,without,0,adv,even,3660,1980,5720,I'm not even gonna tell you because you already know,10,I not even go to tell you because you already know,pro:sub neg adv part inf v pro:per conj pro:per adv v,MOT,Mother,Mother,1127.1875,Naima,female,declarative,4520.418,4516.895,s,13,Providence
8650420,Yadav,2233631,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3660,1995,5720,she's gonna be gone before the morning even,8,she go be go before the morning even,pro:sub part aux part prep det:art n adv,MOT,Mother,Mother,1127.1875,Naima,female,declarative,4571.716,4566.545,s,12,Providence
8652338,Yadav,2234163,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,552,5747,xxx I don't even know if she'd make it through a regular movie but,14,I do even know if she will make it through a regular movie but,pro:sub mod adv v conj pro:sub mod v pro:per prep det:art adj n conj,MOT,Mother,Mother,770.9375,Violet,female,self interruption,1150.665,1147.12,s,16,Providence
8657011,Yadav,2235268,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,3672,303,5755,no that one didn't even cook yet,7,no that one do even cook yet,co pro:rel det:num mod adj n adv,MOT,Mother,Mother,909.6875,Violet,female,declarative,915.656,912.006,s,9,Providence
8660425,Yadav,2236098,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,489,5752,wee they don't even need a sled they just go on their belly,13,wee they do even need a sled they just go on their belly,adj pro:sub mod adv v det:art n pro:sub adv v prep det:poss n,MOT,Mother,Mother,840.8125,Violet,female,declarative,1077.383,1073.55,s,14,Providence
8664003,Yadav,2236979,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,414,5754,and even if you suck a mint,7,and even if you suck a mint,coord adv conj pro:per v det:art n,MOT,Mother,Mother,897.6875,Violet,female,trail off,781.438,779.603,s,7,Providence
8666257,Yadav,2237550,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3672,31,5764,how does he know he's not even looking,8,how do he know he not even look,adv:int v pro:sub v pro:sub neg adv part,MOT,Mother,Mother,1050.875,Violet,female,imperative_emphatic,66.471,64.355,s,11,Providence
8667191,Yadav,2237795,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,527,5753,I don't even know if we have them all in here anymore,12,I do even know if we have them all in here anymore,pro:sub mod adv v conj pro:sub v pro:obj adv adv adv adv,MOT,Mother,Mother,883.6875,Violet,female,declarative,NA,NA,NA,13,Providence
8681556,Yadav,2241376,0,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3672,169,5766,she can even roll down hills in the snow,9,she can even roll down hill in the snow,pro:sub mod adv v adv n prep det:art n,MOT,Mother,Mother,1091.3125,Violet,female,declarative,561.865,558.675,s,10,Providence
8697746,Yadav,2245516,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,DELICATE focus,0,adj,even,3671,81,5771,that could be delicate even old stuff can be delicate,10,that could be delicate even old stuff can be delicate,pro:dem mod cop adj adj adj n mod cop adj,FAT,Father,Father,1299.375,Violet,female,declarative,198.476,194.075,s,10,Providence
8701396,Yadav,2246395,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,3672,667,5758,I didn't even hear you you're so quiet,8,I do even hear you you so quiet,pro:sub mod v v pro:per pro:per adv adj,MOT,Mother,Mother,950.5625,Violet,female,declarative,2250.285,2246.82,s,11,Providence
8704560,Yadav,2247095,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,v,even,3672,241,5770,I didn't even know bunnies laid eggs said Zach,9,I do even know bunny lay egg say Zach,pro:sub mod v v n v n v n:prop,MOT,Mother,Mother,1278.375,Violet,female,declarative,508.303,504.045,s,15,Providence
8704922,Yadav,2247181,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,583,5761,I can't even believe that I hadn't considered it when we moved here because,14,I can even believe that I have consider it when we move here because,pro:sub mod adv v pro:rel pro:sub aux part pro:per conj pro:sub v adv conj,MOT,Mother,Mother,993,Violet,female,declarative,1396.225,1389.33,s,19,Providence
8705246,Yadav,2247258,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3672,585,5761,and I hadn't even considered it,6,and I have even consider it,coord pro:sub aux adv part pro:per,MOT,Mother,Mother,993,Violet,female,declarative,1402.31,1398.995,s,9,Providence
8706500,Yadav,2247587,0,0,1,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adj,even,3672,259,5770,besides there's something even better than one big Easter bunny at an Easter party,14,besides there something even good than one big Easter bunny at a Easter party,prep pro:exist pro:indef adj adv prep pro:indef adj n:prop n prep det:art n:prop n,MOT,Mother,Mother,1278.375,Violet,female,declarative,546.553,542.458,s,16,Providence
8708098,Yadav,2247919,0,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3672,500,5765,they even looked at the ball game hit the ball said Danny,12,they even look at the ball game hit the ball say Danny,pro:sub adv cop prep det:art n n v det:art n v n:prop,MOT,Mother,Mother,1062.875,Violet,female,declarative,1188.216,1185.048,s,15,Providence
8709158,Yadav,2248182,0,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3672,238,5769,look he's even got tail bone we don't have that do we,12,look he even get tail bone we do have that do we,cop pro:sub adv v n n pro:sub mod v pro:dem mod pro:sub,MOT,Mother,Mother,1241.5,Violet,female,question,669.395,665.618,s,15,Providence
8717180,Yadav,2250011,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3672,589,5766,even though I am kinda afraid to know,8,even though I be kind of afraid to know,adv adv pro:sub aux n prep adj inf v,MOT,Mother,Mother,1091.3125,Violet,female,declarative,2226.618,2222.771,s,10,Providence
8722360,Yadav,2251319,0,0,0,No,N/A,No,Unclear,Adjunct,Least-likely,,0,adv,even,3672,607,5765,even if you just take the pan and put it in the fridge ya know,15,even if you just take the pan and put it in the fridge you know,adv conj pro:per adv v det:art n coord v pro:per prep det:art n pro:per v,MOT,Mother,Mother,1062.875,Violet,female,question,1487.215,1484.451,s,16,Providence
8722485,Yadav,2251329,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,137,5775,I don't know how I don't even know how to do it,12,I do know how I do even know how to do it,pro:sub mod v adv:int pro:sub mod adv v adv:int inf v pro:per,MOT,Mother,Mother,1454.5625,Violet,female,declarative,510.988,508.475,s,14,Providence
8732026,Yadav,2253737,0,0,0,Yes,Even-Neg,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3673,803,5767,even though,2,even though,adv adv,BRO,Brother,Brother,1145.1875,Violet,female,trail off,1568.397,1567.302,s,2,Providence
8734020,Yadav,2254243,0,0,0,No,N/A,No,Pre-Subject,Subject,Least-likely,,0,adv,even,3672,271,5773,even the toy shrank,4,even the toy shrink,adv det:art n v,MOT,Mother,Mother,1362.25,Violet,female,question,814.168,811.976,s,5,Providence
8734528,Yadav,2254359,0,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3672,588,5770,you even have pink socks,5,you even have pink sock,pro:per adv v n n,MOT,Mother,Mother,1278.375,Violet,female,declarative,1538.841,1535.726,s,6,Providence
8734755,Yadav,2254388,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,1357,5753,he can't close his mouth even,6,he can close his mouth even,pro:sub mod v det:poss n adv,MOT,Mother,Mother,883.6875,Violet,female,declarative,2974.071,2971.316,s,7,Providence
8736427,Yadav,2254778,0,0,0,Yes,Unclear,Yes,Unclear,Adjunct,Most-likely,,0,adv,even,3672,783,5765,aw even though that is cute,6,even though that be cute,adv adv pro:rel cop adj,MOT,Mother,Mother,1062.875,Violet,female,declarative,1822.64,1820.808,s,6,Providence
8736708,Yadav,2254851,0,0,0,Yes,Unclear,Yes,Unclear,Adjunct,Most-likely,,0,adv,even,3672,788,5765,even though that's cute too,5,even though that cute too,adv adv pro:dem adj post,MOT,Mother,Mother,1062.875,Violet,female,declarative,NA,NA,NA,6,Providence
8738441,Yadav,2255253,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,3672,290,5775,I didn't even think of that because I was like oh man I'm gonna be away all weekend how am I gonna get anything done xxx,26,I do even think of that because I be like oh man I go to be away all how be I go get anything do,pro:sub mod v v prep pro:dem conj pro:sub cop prep co n pro:sub part inf cop adv qn adv:int cop pro:sub part v pro:indef part,MOT,Mother,Mother,1454.5625,Violet,female,declarative,1105.201,1099.243,s,35,Providence
8738931,Yadav,2255384,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3672,894,5763,even though the bottom,4,even though the bottom,adv adv det:art n,MOT,Mother,Mother,1036.875,Violet,female,self interruption,NA,NA,NA,4,Providence
8739560,Yadav,2255504,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,296,5775,yeah that's what I remember but I'm like I don't even know what it is,15,yeah that what I remember but I like I do even know what it be,co pro:dem pro:int pro:sub v conj pro:sub conj pro:sub mod adv v pro:int pro:per cop,MOT,Mother,Mother,1454.5625,Violet,female,declarative,1125.453,1119.516,s,19,Providence
8739961,Yadav,2255626,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,966,5761,xxx there's not even a battery in here that shows you that it,13,there not even a battery in here that show you that it,pro:exist neg adv det:art n prep adv pro:rel v pro:per pro:rel pro:per,MOT,Mother,Mother,993,Violet,female,self interruption,NA,NA,NA,14,Providence
8740678,Yadav,2255817,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,975,5761,there wasn't even a battery in there xxx,8,there be even a battery in there,adv cop adv det:art n prep adv,MOT,Mother,Mother,993,Violet,female,declarative,2170.045,2166.581,s,10,Providence
8745683,Yadav,2257022,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,v,even,3672,881,5768,you didn't even finish your lunch,6,you do even finish your lunch,pro:per mod v v det:poss n,MOT,Mother,Mother,1217.5,Violet,female,declarative,2525.5,2523.958,s,8,Providence
8746254,Yadav,2257146,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,v,even,3672,747,5770,he didn't even get dressed,5,he do even get dress,pro:sub mod v aux part,MOT,Mother,Mother,1278.375,Violet,female,declarative,1885.926,1876.853,s,8,Providence
8754491,Yadav,2259140,0,0,0,Yes,Neg-Even,Yes,Unclear,Object,Most-likely,,0,adj,even,3672,391,5773,digging too yep so because the king told them to the people of Feria went to work at first they didn't even know what to do,26,dig too yes so because the king tell them to the person of Feria go to work at first they do even know what to do,part adv co adv conj det:art n v pro:obj prep det:art n prep n:prop v inf v prep adj pro:sub mod adj v pro:int inf v,MOT,Mother,Mother,1362.25,Violet,female,declarative,1225.073,1219.096,s,32,Providence
8755195,Yadav,2259378,0,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3672,394,5773,they repaired leaking roofs and they even filled all the holes in the road,14,they repair leak roof and they even fill all the hole in the road,pro:sub v n:gerund n coord pro:sub adv part qn det:art n prep det:art n,MOT,Mother,Mother,1362.25,Violet,female,declarative,1246.075,1243.321,s,19,Providence
8761207,Yadav,2260964,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3672,586,5775,oh my god I I can't even talk about how much I love xxx,14,oh my god I I can even talk about how much I love,co det:poss n pro:sub pro:sub mod adv v prep adv:int adv pro:sub v,MOT,Mother,Mother,1454.5625,Violet,female,declarative,NA,NA,NA,14,Providence
8772822,Yadav,2263983,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3683,292,5782,even though it's ripped,4,even though it rip,adv adv pro:per part,MOT,Mother,Mother,610.75,William,male,declarative,NA,NA,NA,6,Providence
8773079,Yadav,2264041,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3683,91,5786,Mommy hasn't even emptied the dishwasher yet xxx,8,Mommy have even empty the yet,n:prop aux adv part det:art adv,MOT,Mother,Mother,666.1875,William,male,declarative,284.725,281.588,s,9,Providence
8773777,Yadav,2264171,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,3672,718,5775,I mean I can't imagine that she's just going around doing all that stuff and nobody even knows about her,20,I mean I can imagine that she just go around do all that stuff and nobody even know about her,pro:sub v pro:sub mod v pro:rel pro:sub adv part adv part qn pro:dem n coord pro:indef adj v prep pro:obj,MOT,Mother,Mother,1454.5625,Violet,female,declarative,2386.395,2380.421,s,25,Providence
8777494,Yadav,2265162,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3672,744,5775,yeah yeah and even it was we had a speaker come in and like I was so disappointed because I got there you know,24,yeah yeah and even it be we have a speak come in and like I be so disappoint because I get there you know,co co coord adv pro:per cop pro:sub v det:art n v adv coord co pro:sub cop adv part conj pro:sub v adv pro:per v,MOT,Mother,Mother,1454.5625,Violet,female,trail off,2506.665,2498.45,s,33,Providence
8782666,Yadav,2266560,1,0,0,No,N/A,No,Pre-Subject,Subject,Most-likely,,0,adj,even,3683,5,5793,you've never even,3,you never even,pro:per adv adj,MOT,Mother,Mother,787.9375,William,male,self interruption,NA,NA,NA,4,Providence
8782743,Yadav,2266584,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,3683,6,5793,you never even opened it,5,you never even open it,pro:per adv adj v pro:per,MOT,Mother,Mother,787.9375,William,male,declarative,20.543,18.191,s,6,Providence
8783412,Yadav,2266776,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3683,157,5788,I can't even think today William is that your um,10,I can even think today William be that your,pro:sub mod adv v adv:tem n:prop aux pro:rel det:poss,MOT,Mother,Mother,700.0625,William,male,trail off,448.968,444.701,s,11,Providence
8794435,Yadav,2270107,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,3683,332,5789,we're not even dressed,4,we not even dress,pro:sub neg adv part,MOT,Mother,Mother,715.0625,William,male,declarative,NA,NA,NA,6,Providence
8809440,Yadav,2274692,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3682,1274,5776,oh jeez I didn't even see,6,oh jeez I do even see,co co pro:sub mod adv v,ADU,Adult,Adult,499,William,male,declarative,NA,NA,NA,8,Providence
8812044,Yadav,2275459,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,3683,598,5789,I don't even know where the rest of this book is,11,I do even know where the rest of this book be,pro:sub mod adv v adv:int det:art n prep pro:dem n cop,MOT,Mother,Mother,715.0625,William,male,declarative,1244.431,1243.143,s,13,Providence
8825839,Yadav,2279483,0,0,0,Yes,Even-Neg,No,Pre-Subject,Adjunct,Least-likely,,0,adv,even,3683,528,5794,even if you don't want to sometimes you have_to,9,even if you do want to sometimes you have_to,adv conj pro:per mod v prep adv pro:per mod:aux,MOT,Mother,Mother,800.375,William,male,declarative,1520.063,1517.8,s,10,Providence
8826692,Yadav,2279620,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3683,520,5795,why don't ya just play why why don't we just play an' ya don't even have_to know it,18,why do you just play why why do we just play and you do even have_to know it,adv:int mod pro:per adj n adv:int adv:int mod pro:sub adj n coord pro:per mod adv mod:aux v pro:per,MOT,Mother,Mother,812.375,William,male,declarative,1450.73,1446.731,s,21,Providence
8830655,Yadav,2280853,1,0,0,Yes,N/A,No,Pre-Subject,Subject,Most-likely,,0,adv,even,3683,184,5799,uh ya know I didn't even,6,you know I do even,pro:per v pro:sub mod adv,MOT,Mother,Mother,868.25,William,male,self interruption,NA,NA,NA,7,Providence
8830747,Yadav,2280886,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3683,185,5799,see ya know I don't even look at that I'm down here,12,see you know I do even look at that I down here,v pro:per v pro:sub mod adv cop prep pro:dem pro:sub adv adv,MOT,Mother,Mother,868.25,William,male,self interruption,NA,NA,NA,14,Providence
8831210,Yadav,2281044,0,0,1,No,N/A,No,Pre-Subject,Adjunct,Least-likely,,0,adv,even,3683,842,5790,even better still,3,even good still,adv adj n,MOT,Mother,Mother,742.5,William,male,declarative,1865.916,1863.703,s,4,Providence
8839464,Yadav,2283386,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,v,even,3684,259,5800,I didn't even know it was on,7,I do even know it be on,pro:sub mod v v pro:per cop adv,FAT,Father,Father,882.6875,William,male,declarative,NA,NA,NA,11,Providence
8840624,Yadav,2283720,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3683,759,5795,I don't even understand what you're saying,7,I do even understand what you say,pro:sub mod adv v pro:int pro:per part,MOT,Mother,Mother,812.375,William,male,declarative,2048.311,2045.101,s,10,Providence
8843905,Yadav,2284658,0,0,1,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3683,118,5803,how about this one you can get even more,9,how about this one you can get even more,adv:int prep pro:dem pro:indef pro:per mod v adv pro:indef,MOT,Mother,Mother,925.125,William,male,self interruption,NA,NA,NA,9,Providence
8860489,Yadav,2289427,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,3683,739,5797,I didn't even want this here,6,I do even want this here,pro:sub mod v v pro:dem adv,MOT,Mother,Mother,840.8125,William,male,declarative,1793.62,1791.498,s,8,Providence
8903282,Yadav,2300789,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adj,even,3683,196,5814,yeah this when you were a baby you weren't even born yet,12,yeah this when you be a baby you be even born yet,co det:dem conj pro:per cop det:art n pro:per cop adj adj adv,MOT,Mother,Mother,1141.1875,William,male,declarative,NA,NA,NA,15,Providence
8907761,Yadav,2302012,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3683,473,5811,there you even have some red look at on your slippers see,12,there you even have some red look at on your slipper see,adv pro:per adv v qn n cop prep prep det:poss n v,MOT,Mother,Mother,1079.3125,William,male,declarative,992.332,989.242,s,13,Providence
8913788,Yadav,2303679,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3683,847,5806,but I don't even know if I have the right size batteries why don't you,15,but I do even know if I have the right size battery why do you,conj pro:sub mod adv v conj pro:sub v det:art adj n n adv:int mod pro:per,MOT,Mother,Mother,969.5625,William,male,trail off,2284.463,2280.9,s,18,Providence
8914431,Yadav,2303864,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3683,392,5813,because we haven't even begun we just started and you picked red ever so carefully,15,because we have not even begin we just start and you pick red ever so care,conj pro:sub v neg adv part pro:sub adv part coord pro:per v n adv conj adv,MOT,Mother,Mother,1123.75,William,male,declarative,NA,NA,NA,22,Providence
8918501,Yadav,2305001,0,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3696,182,5820,there's a phonetic symbol for it even,7,there a phonetic symbol for it even,pro:exist det:art adj n prep pro:per adv,MOT,NA,Mother,427.125,Steven,male,declarative,NA,NA,NA,8,Feldman
8920891,Yadav,2305692,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adj,even,3683,156,5819,or you know what you can do you can even put it in your pocket,15,or you know what you can do you can even put it in your pocket,coord pro:per v pro:int pro:per mod v pro:per mod adj part pro:per prep det:poss n,MOT,Mother,Mother,1235.5,William,male,declarative,273.71,271.178,s,16,Providence
8931680,Yadav,2308882,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3683,369,5817,I don't even know where to begin with a lot of this stuff,13,I do even know where to begin with a lot of this stuff,pro:sub mod adv v adv:int inf v prep det:art n prep pro:dem n,MOT,Mother,Mother,1192.0625,William,male,declarative,748,741.016,s,14,Providence
8933624,Yadav,2309417,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3683,1083,5806,and you might even be able to do it with this,11,and you might even be able to do it with this,coord pro:per mod adv cop adj inf v pro:per prep pro:dem,MOT,Mother,Mother,969.5625,William,male,declarative,2817.341,2813.775,s,11,Providence
8937015,Yadav,2310323,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Least-likely,,0,adv,even,3695,74,5828,but he didn't save any milk or even one cookie for baby bear,13,but he do save any milk or even one cookie for baby bear,conj pro:sub mod v qn n coord adv det:num n prep n n,FAT,NA,Father,700.0625,Steven,male,declarative,NA,NA,NA,15,Feldman
8939360,Yadav,2310913,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3698,95,5830,he handed you the paper cause he wanted the paper even though he said plastic,15,he hand you the paper cause he want the paper even though he say plastic,pro:sub v pro:per det:art n n pro:sub v det:art n adv adv pro:sub v n,MOT,Andrea,Mother,783.9375,Steven,male,declarative,NA,NA,NA,18,Feldman
8942756,Yadav,2311874,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,3684,533,5818,well we could but it's not fun to get to play in the rain even if you have a raincoat on,21,well we could but it not fun to get to play in the rain even if you have a on,co pro:sub mod conj pro:per neg n inf v prep n prep det:art n adv conj pro:per v det:art adv,FAT,Father,Father,1212.0625,William,male,declarative,1170.408,1162.351,s,21,Providence
8947318,Yadav,2313257,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3692,1922,5800,you can even go backwards,5,you can even go backwards,pro:per mod adv v adv,SI1,Sister1,Sister,882.6875,William,male,imperative_emphatic,2991.678,2989.765,s,5,Providence
8962082,Yadav,2317264,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3683,923,5816,you don't even know what I said,7,you do even know what I say,pro:per mod adv v pro:int pro:sub v,MOT,Mother,Mother,1177.625,William,male,declarative,NA,NA,NA,9,Providence
8965084,Yadav,2318063,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3695,72,5837,he's even gonna put his hands on the steering wheel,10,he even gonna put his hand on the steer wheel,pro:sub adv mod:aux v det:poss n prep det:art part n,FAT,NA,Father,804.375,Steven,male,declarative,NA,NA,NA,14,Feldman
8969095,Yadav,2319120,0,0,0,No,N/A,No,Post-Subject,Object,Least-likely,,0,adv,even,3696,113,5839,at one time there were ten even,7,at one time there be ten even,prep det:num n adv cop det:num adv,MOT,NA,Mother,832.8125,Steven,male,declarative,NA,NA,NA,8,Feldman
8975091,Yadav,2320801,0,0,0,Yes,Neg-Even,Yes,Pre-Subject,Subject,Most-likely,,0,v,even,3695,247,5838,not even this one over here,6,not even this one over here,neg v pro:dem pro:indef adv adv,FAT,NA,Father,811.375,Steven,male,question,NA,NA,NA,6,Feldman
8990469,Yadav,2325073,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Object,Most-likely,,0,adv,even,3683,1128,5817,no no no we're not gonna go right now I haven't even taken a shower,15,no no no we not go go right now I have even take a shower,co co co pro:sub neg part v adv adv pro:sub aux adv part det:art n,MOT,Mother,Mother,1192.0625,William,male,declarative,3343.015,3338.976,s,20,Providence
9000946,Yadav,2328034,0,0,0,No,N/A,No,Pre-Subject,Subject,Least-likely,,0,adv,even,3695,565,5837,even markers okay,3,even mark okay,adv n adj,FAT,NA,Father,804.375,Steven,male,imperative_emphatic,NA,NA,NA,6,Feldman
9016659,Yadav,2332276,0,0,1,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3695,809,5839,lots_of purple even more purple,5,lots_of purple even more purple,qn n adv qn n,FAT,NA,Father,832.8125,Steven,male,declarative,NA,NA,NA,5,Feldman
9023018,Yadav,2333944,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,v,even,3695,897,5839,okay they even have uh,5,okay they even have,co pro:sub v v,FAT,NA,Father,832.8125,Steven,male,declarative,NA,NA,NA,4,Feldman
9064228,Yadav,2346517,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,v,even,3843,30,5986,you didn't even look at it yet,7,you do even look at it yet,pro:per mod v v prep pro:per adv,MOT,Ann_Haas,Mother,885.6875,Geraldine,NA,declarative,NA,NA,NA,9,Cornell
9064401,Yadav,2346563,0,0,0,No,N/A,No,Post-Subject,Adjunct,Least-likely,,0,adv,even,3843,21,5985,even though he's kind of pushy right,7,even though he kind of push right,adv adv pro:sub n prep adj n,MOT,Ann_Haas,Mother,852.25,Geraldine,NA,question,NA,NA,NA,10,Cornell
9065486,Yadav,2346857,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3843,122,5980,no you weren't even looking,5,no you be even look,co pro:per aux adv part,MOT,Ann_Haas,Mother,578.3125,Geraldine,NA,declarative,NA,NA,NA,8,Cornell
9071479,Yadav,2348470,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adj,even,3846,185,5987,that don't even hurt twenty two,6,that do even hurt twenty two,pro:rel mod adj part det:num det:num,MOT,NA,Mother,1095.75,Mary,female,declarative,NA,NA,NA,8,Cornell
9071571,Yadav,2348500,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Verb,Most-likely,,0,adv,even,3846,186,5987,I'm not even pulling your hair,6,I not even pull your hair,pro:sub neg adv part det:poss n,MOT,NA,Mother,1095.75,Mary,female,declarative,NA,NA,NA,8,Cornell
9071656,Yadav,2348517,0,0,0,Yes,Neg-Even,Yes,Post-Subject,Adjunct,Most-likely,,0,adv,even,3846,187,5987,I ain't even pulling it hard,6,I be even pull it hard,pro:sub aux adv part pro:per adv,MOT,NA,Mother,1095.75,Mary,female,declarative,NA,NA,NA,9,Cornell
